gap_id,change_type,field,old_value,new_value,changed_by,changed_at
763d2e08-0968-4ca1-85ad-0e4600bd5a4f,update,priority,בינוני,גבוה,טל.רוזן@kalag.test,2026-07-07 23:35:00
9134cd37-b15f-42b0-b889-fe3a210f65a4,create,,,,מאיה.לוי@kalag.test,2026-08-01 14:07:00
9134cd37-b15f-42b0-b889-fe3a210f65a4,update,note,,דחוף לטפל השבוע,נועה.אבידן@kalag.test,2026-08-18 21:07:00
9134cd37-b15f-42b0-b889-fe3a210f65a4,update,opened_by_name,,יוסי פרץ,מאיה.לוי@kalag.test,2026-08-28 20:07:00
9134cd37-b15f-42b0-b889-fe3a210f65a4,update,priority,נמוך,בינוני,דניאל.כהן@kalag.test,2026-09-04 16:07:00
64efc78c-8b90-4050-8f26-06ea65cf3310,create,,,,נועה.אבידן@kalag.test,2026-06-21 20:31:00
15864b57-c3d5-489d-aea8-c2ad73de6877,create,,,,עידו.פרץ@kalag.test,2026-03-19 18:37:00
15864b57-c3d5-489d-aea8-c2ad73de6877,update,status,טרם הועלה,בטיפול,עידו.פרץ@kalag.test,2026-03-23 18:37:00
15864b57-c3d5-489d-aea8-c2ad73de6877,update,status,בטיפול,טופל,טל.רוזן@kalag.test,2026-04-06 19:37:00
740673f8-6cba-4907-9688-4012fc346c6e,create,,,,נועה.אבידן@kalag.test,2026-05-28 15:37:00
740673f8-6cba-4907-9688-4012fc346c6e,update,status,טרם הועלה,בטיפול,יובל.שגיא@kalag.test,2026-06-03 21:37:00
740673f8-6cba-4907-9688-4012fc346c6e,update,priority,נמוך,גבוה,טל.רוזן@kalag.test,2026-07-08 16:37:00
c9ec54c2-2442-4351-87ee-62c579c8c387,create,,,,דניאל.כהן@kalag.test,2026-07-05 12:36:00
c9ec54c2-2442-4351-87ee-62c579c8c387,update,priority,גבוה,בינוני,מאיה.לוי@kalag.test,2026-08-06 18:36:00
ea6c1be5-e1d5-4989-8238-cd1593248a90,create,,,,יובל.שגיא@kalag.test,2026-09-01 15:04:00
ea6c1be5-e1d5-4989-8238-cd1593248a90,update,priority,נמוך,בינוני,נועה.אבידן@kalag.test,2026-09-09 22:04:00
642aefac-dd3b-4b7b-996c-41051187fdb0,create,,,,דניאל.כהן@kalag.test,2026-05-17 18:39:00
642aefac-dd3b-4b7b-996c-41051187fdb0,update,status,טרם הועלה,בטיפול,יובל.שגיא@kalag.test,2026-05-28 20:39:00
642aefac-dd3b-4b7b-996c-41051187fdb0,update,status,בטיפול,טופל,דניאל.כהן@kalag.test,2026-06-11 21:39:00
0c6ad01b-c6d6-4fa7-a848-e4a66d8888d8,create,,,,מאיה.לוי@kalag.test,2026-04-23 11:36:00
0c6ad01b-c6d6-4fa7-a848-e4a66d8888d8,update,status,טרם הועלה,בטיפול,עידו.פרץ@kalag.test,2026-05-02 14:36:00
1da73114-9a47-4e16-938d-44bea4d38c55,create,,,,מאיה.לוי@kalag.test,2026-07-09 10:06:00
1da73114-9a47-4e16-938d-44bea4d38c55,update,status,טרם הועלה,בטיפול,מאיה.לוי@kalag.test,2026-07-22 11:06:00
19cf20b5-95f4-4d30-8093-b4786c015359,create,,,,טל.רוזן@kalag.test,2026-04-17 19:34:00
19cf20b5-95f4-4d30-8093-b4786c015359,update,status,טרם הועלה,בטיפול,דניאל.כהן@kalag.test,2026-04-27 21:34:00
19cf20b5-95f4-4d30-8093-b4786c015359,update,note,,מחכים לאישור תקציב,טל.רוזן@kalag.test,2026-05-15 07:34:00
19cf20b5-95f4-4d30-8093-b4786c015359,update,priority,גבוה,בינוני,טל.רוזן@kalag.test,2026-05-31 00:34:00
59217d66-53a2-4755-86da-8bd3963c23a1,create,,,,יובל.שגיא@kalag.test,2026-07-28 18:18:00
c405cae3-fdd3-4a7d-bf2d-42bfb2f63806,create,,,,דניאל.כהן@kalag.test,2026-08-06 09:22:00
c405cae3-fdd3-4a7d-bf2d-42bfb2f63806,update,opened_by_phone,,055-7182643,עידו.פרץ@kalag.test,2026-08-07 13:22:00
c405cae3-fdd3-4a7d-bf2d-42bfb2f63806,update,priority,נמוך,בינוני,עידו.פרץ@kalag.test,2026-08-24 13:22:00
7895836b-d492-4b89-857d-ee5cbcd12abc,create,,,,נועה.אבידן@kalag.test,2026-05-19 14:09:00
7895836b-d492-4b89-857d-ee5cbcd12abc,update,priority,גבוה,בינוני,יובל.שגיא@kalag.test,2026-08-05 15:09:00
f9b5702f-9b25-4b17-b179-5458cc266976,create,,,,יובל.שגיא@kalag.test,2026-08-07 17:58:00
f9b5702f-9b25-4b17-b179-5458cc266976,update,opened_by_phone,,058-9344183,יובל.שגיא@kalag.test,2026-08-31 03:58:00
93610d13-1a26-4ac7-9bc0-aec90a06c536,create,,,,נועה.אבידן@kalag.test,2026-06-11 09:30:00
e191d8fe-0a38-406f-a426-8589a7c7b973,create,,,,עידו.פרץ@kalag.test,2026-06-08 16:32:00
e191d8fe-0a38-406f-a426-8589a7c7b973,update,status,טרם הועלה,בטיפול,עידו.פרץ@kalag.test,2026-06-18 21:32:00
e191d8fe-0a38-406f-a426-8589a7c7b973,update,note,,השביל מול חדר האוכל,יובל.שגיא@kalag.test,2026-08-17 17:32:00
3314f850-e1f4-4744-afef-446d9f164b01,create,,,,דניאל.כהן@kalag.test,2026-05-11 07:19:00
3314f850-e1f4-4744-afef-446d9f164b01,update,priority,גבוה,בינוני,עידו.פרץ@kalag.test,2026-06-04 12:19:00
4d54a608-62a6-4280-9c8a-88439c17def2,create,,,,טל.רוזן@kalag.test,2026-09-08 08:03:00
4d54a608-62a6-4280-9c8a-88439c17def2,update,status,טרם הועלה,בטיפול,דניאל.כהן@kalag.test,2026-09-09 09:03:00
4d54a608-62a6-4280-9c8a-88439c17def2,update,note,,דווח כבר פעם קודמת,דניאל.כהן@kalag.test,2026-09-12 16:03:00
89b9d12e-957a-4ecd-875d-185966ad7f7f,create,,,,טל.רוזן@kalag.test,2026-06-06 07:33:00
