gap_id,change_type,field,old_value,new_value,changed_by,changed_at
c184f218-c462-49f7-a36d-d3708535635d,update,priority,בינוני,גבוה,דניאל.כהן@kalag.test,2026-05-20 23:43:00
c184f218-c462-49f7-a36d-d3708535635d,update,opened_by_phone,,055-6816453,מאיה.לוי@kalag.test,2026-06-27 01:43:00
36e1c93f-9f89-4658-b715-cd29b7fbd62f,create,,,,מאיה.לוי@kalag.test,2026-05-05 10:08:00
36e1c93f-9f89-4658-b715-cd29b7fbd62f,update,status,טרם הועלה,בטיפול,נועה.אבידן@kalag.test,2026-05-11 16:08:00
99ec3da0-3d27-405b-baef-a6944a5ba694,create,,,,נועה.אבידן@kalag.test,2026-07-30 12:45:00
99ec3da0-3d27-405b-baef-a6944a5ba694,update,status,טרם הועלה,בטיפול,דניאל.כהן@kalag.test,2026-08-07 13:45:00
aa9ac512-20b2-4973-a022-c85205e11b27,create,,,,דניאל.כהן@kalag.test,2026-05-22 14:32:00
aa9ac512-20b2-4973-a022-c85205e11b27,update,status,טרם הועלה,בטיפול,עידו.פרץ@kalag.test,2026-06-01 14:32:00
78ff3459-a740-4ab1-a338-4989aec70858,create,,,,דניאל.כהן@kalag.test,2026-04-17 11:55:00
78ff3459-a740-4ab1-a338-4989aec70858,update,status,טרם הועלה,בטיפול,דניאל.כהן@kalag.test,2026-04-25 17:55:00
78ff3459-a740-4ab1-a338-4989aec70858,update,note,,הדשא מול הבנות,יובל.שגיא@kalag.test,2026-07-15 22:55:00
03875b7f-dc69-4b51-a619-f1f4b8c6da1d,create,,,,יובל.שגיא@kalag.test,2026-03-31 10:38:00
03875b7f-dc69-4b51-a619-f1f4b8c6da1d,update,priority,נמוך,גבוה,עידו.פרץ@kalag.test,2026-06-13 19:38:00
ba7247a8-e562-4124-8866-ca1f113589d3,create,,,,נועה.אבידן@kalag.test,2026-04-23 08:48:00
ba7247a8-e562-4124-8866-ca1f113589d3,update,status,טרם הועלה,בטיפול,טל.רוזן@kalag.test,2026-04-24 10:48:00
ba7247a8-e562-4124-8866-ca1f113589d3,update,room_number,,421,יובל.שגיא@kalag.test,2026-05-16 14:48:00
ba7247a8-e562-4124-8866-ca1f113589d3,update,priority,גבוה,בינוני,טל.רוזן@kalag.test,2026-06-25 10:48:00
ba7247a8-e562-4124-8866-ca1f113589d3,update,note,,חומרים בדרך,טל.רוזן@kalag.test,2026-06-25 20:48:00
ba7247a8-e562-4124-8866-ca1f113589d3,update,opened_by_phone,,053-1925462,נועה.אבידן@kalag.test,2026-06-30 18:48:00
0976db85-38ec-4287-99ce-907cae15ce68,create,,,,עידו.פרץ@kalag.test,2026-03-31 17:59:00
0976db85-38ec-4287-99ce-907cae15ce68,update,status,טרם הועלה,בטיפול,עידו.פרץ@kalag.test,2026-04-08 20:59:00
2a3bd7da-4e69-4327-8a22-fce05426fa4e,create,,,,נועה.אבידן@kalag.test,2026-06-29 15:54:00
2a3bd7da-4e69-4327-8a22-fce05426fa4e,update,priority,נמוך,גבוה,מאיה.לוי@kalag.test,2026-07-01 16:54:00
2a3bd7da-4e69-4327-8a22-fce05426fa4e,update,status,טרם הועלה,בטיפול,טל.רוזן@kalag.test,2026-07-12 17:54:00
2a3bd7da-4e69-4327-8a22-fce05426fa4e,update,status,בטיפול,טופל,דניאל.כהן@kalag.test,2026-07-25 17:54:00
2a3bd7da-4e69-4327-8a22-fce05426fa4e,update,opened_by_name,,נועה לוי,טל.רוזן@kalag.test,2026-08-22 18:54:00
f1ebe765-4e84-45a0-b042-c7a5ca6f0b96,create,,,,עידו.פרץ@kalag.test,2026-05-30 10:10:00
f1ebe765-4e84-45a0-b042-c7a5ca6f0b96,update,priority,נמוך,בינוני,עידו.פרץ@kalag.test,2026-07-01 11:10:00
f1ebe765-4e84-45a0-b042-c7a5ca6f0b96,update,opened_by_phone,,058-7383473,טל.רוזן@kalag.test,2026-08-18 14:10:00
